"YEAR","START_DATE","JURISDICTION","PREDICTION_DETECTION_METHOD","METRIC","LOCATION","FINES","END_DATE","DETECTION_METHOD","AGE_GROUP"
2023,"2/1/2023","WA","camera_issued","speed_fines","Unknown",11,"2/28/2023","Fixed Camera","Unknown"
2023,"2/1/2023","WA","camera_issued","speed_fines","Unknown",29,"2/28/2023","Mobile Camera","Unknown"
2023,"2/1/2023","WA","camera_issued","speed_fines","Unknown",3,"2/28/2023","Red light Camera","Unknown"
2023,"3/1/2023","ACT","camera_issued","speed_fines","Major Cities of Australia",1,"3/31/2023","Fixed Camera","0-16"
2023,"3/1/2023","ACT","camera_issued","speed_fines","Major Cities of Australia",1,"3/31/2023","Mobile Camera","0-16"
2023,"3/1/2023","ACT","police_issued","speed_fines","Major Cities of Australia",7,"3/31/2023","Police issued","0-16"
2023,"3/1/2023","ACT","camera_issued","speed_fines","Major Cities of Australia",538,"3/31/2023","Fixed Camera","17-25"
2023,"3/1/2023","ACT","camera_issued","speed_fines","Major Cities of Australia",222,"3/31/2023","Mobile Camera","17-25"
2023,"3/1/2023","ACT","police_issued","speed_fines","Major Cities of Australia",52,"3/31/2023","Police issued","17-25"
2023,"3/1/2023","ACT","camera_issued","speed_fines","Major Cities of Australia",1172,"3/31/2023","Fixed Camera","26-39"
2023,"3/1/2023","ACT","camera_issued","speed_fines","Major Cities of Australia",532,"3/31/2023","Mobile Camera","26-39"
2023,"3/1/2023","ACT","police_issued","speed_fines","Major Cities of Australia",55,"3/31/2023","Police issued","26-39"
2023,"3/1/2023","ACT","camera_issued","speed_fines","Major Cities of Australia",2126,"3/31/2023","Fixed Camera","40-64"
2023,"3/1/2023","ACT","camera_issued","speed_fines","Major Cities of Australia",725,"3/31/2023","Mobile Camera","40-64"
2023,"3/1/2023","ACT","police_issued","speed_fines","Major Cities of Australia",46,"3/31/2023","Police issued","40-64"
2023,"3/1/2023","ACT","camera_issued","speed_fines","Major Cities of Australia",697,"3/31/2023","Fixed Camera","65 and over"
2023,"3/1/2023","ACT","camera_issued","speed_fines","Major Cities of Australia",244,"3/31/2023","Mobile Camera","65 and over"
2023,"3/1/2023","ACT","camera_issued","speed_fines","Major Cities of Australia",61,"3/31/2023","Fixed Camera","Unknown"
2023,"3/1/2023","ACT","camera_issued","speed_fines","Major Cities of Australia",30,"3/31/2023","Mobile Camera","Unknown"
2023,"3/1/2023","NSW","police_issued","speed_fines","Inner Regional Australia",4,"3/31/2023","Police issued","0-16"
2023,"3/1/2023","NSW","police_issued","speed_fines","Inner Regional Australia",1341,"3/31/2023","Police issued","17-25"
2023,"3/1/2023","NSW","police_issued","speed_fines","Inner Regional Australia",2088,"3/31/2023","Police issued","26-39"
2023,"3/1/2023","NSW","police_issued","speed_fines","Inner Regional Australia",2203,"3/31/2023","Police issued","40-64"
2023,"3/1/2023","NSW","police_issued","speed_fines","Inner Regional Australia",557,"3/31/2023","Police issued","65 and over"
2023,"3/1/2023","NSW","police_issued","speed_fines","Major Cities of Australia",2,"3/31/2023","Police issued","0-16"
2023,"3/1/2023","NSW","police_issued","speed_fines","Major Cities of Australia",1624,"3/31/2023","Police issued","17-25"
2023,"3/1/2023","NSW","police_issued","speed_fines","Major Cities of Australia",1835,"3/31/2023","Police issued","26-39"
2023,"3/1/2023","NSW","police_issued","speed_fines","Major Cities of Australia",1646,"3/31/2023","Police issued","40-64"
2023,"3/1/2023","NSW","police_issued","speed_fines","Major Cities of Australia",207,"3/31/2023","Police issued","65 and over"
2023,"3/1/2023","NSW","police_issued","speed_fines","Outer Regional Australia",2,"3/31/2023","Police issued","0-16"
2023,"3/1/2023","NSW","police_issued","speed_fines","Outer Regional Australia",306,"3/31/2023","Police issued","17-25"
2023,"3/1/2023","NSW","police_issued","speed_fines","Outer Regional Australia",575,"3/31/2023","Police issued","26-39"
2023,"3/1/2023","NSW","police_issued","speed_fines","Outer Regional Australia",712,"3/31/2023","Police issued","40-64"
2023,"3/1/2023","NSW","police_issued","speed_fines","Outer Regional Australia",201,"3/31/2023","Police issued","65 and over"
2023,"3/1/2023","NSW","police_issued","speed_fines","Remote Australia",27,"3/31/2023","Police issued","17-25"
2023,"3/1/2023","NSW","police_issued","speed_fines","Remote Australia",38,"3/31/2023","Police issued","26-39"
2023,"3/1/2023","NSW","police_issued","speed_fines","Remote Australia",74,"3/31/2023","Police issued","40-64"
2023,"3/1/2023","NSW","police_issued","speed_fines","Remote Australia",15,"3/31/2023","Police issued","65 and over"
2023,"3/1/2023","NSW","police_issued","speed_fines","Unknown",3,"3/31/2023","Police issued","17-25"
2023,"3/1/2023","NSW","police_issued","speed_fines","Unknown",6,"3/31/2023","Police issued","26-39"
2023,"3/1/2023","NSW","police_issued","speed_fines","Unknown",3,"3/31/2023","Police issued","40-64"
2023,"3/1/2023","NSW","police_issued","speed_fines","Unknown",1,"3/31/2023","Police issued","65 and over"
2023,"3/1/2023","NSW","camera_issued","speed_fines","Unknown",43006,"3/31/2023","Fixed Camera","Unknown"
2023,"3/1/2023","NSW","camera_issued","speed_fines","Unknown",2996,"3/31/2023","Mobile Camera","Unknown"
2023,"3/1/2023","NSW","camera_issued","speed_fines","Unknown",21667,"3/31/2023","Red light Camera","Unknown"
2023,"3/1/2023","NSW","police_issued","speed_fines","Very Remote Australia",6,"3/31/2023","Police issued","17-25"
2023,"3/1/2023","NSW","police_issued","speed_fines","Very Remote Australia",9,"3/31/2023","Police issued","26-39"
2023,"3/1/2023","NSW","police_issued","speed_fines","Very Remote Australia",6,"3/31/2023","Police issued","40-64"
2023,"3/1/2023","NSW","police_issued","speed_fines","Very Remote Australia",3,"3/31/2023","Police issued","65 and over"
2023,"3/1/2023","NT","camera_issued","speed_fines","Unknown",2,"3/31/2023","Mobile Camera","0-16"
2023,"3/1/2023","NT","camera_issued","speed_fines","Unknown",2,"3/31/2023","Red light Camera","0-16"
2023,"3/1/2023","NT","camera_issued","speed_fines","Unknown",294,"3/31/2023","Mobile Camera","17-25"
2023,"3/1/2023","NT","police_issued","speed_fines","Unknown",51,"3/31/2023","Police issued","17-25"
2023,"3/1/2023","NT","camera_issued","speed_fines","Unknown",61,"3/31/2023","Red light Camera","17-25"
2023,"3/1/2023","NT","camera_issued","speed_fines","Unknown",665,"3/31/2023","Mobile Camera","26-39"
2023,"3/1/2023","NT","police_issued","speed_fines","Unknown",73,"3/31/2023","Police issued","26-39"
2023,"3/1/2023","NT","camera_issued","speed_fines","Unknown",241,"3/31/2023","Red light Camera","26-39"
2023,"3/1/2023","NT","camera_issued","speed_fines","Unknown",794,"3/31/2023","Mobile Camera","40-64"
2023,"3/1/2023","NT","police_issued","speed_fines","Unknown",72,"3/31/2023","Police issued","40-64"
2023,"3/1/2023","NT","camera_issued","speed_fines","Unknown",382,"3/31/2023","Red light Camera","40-64"
2023,"3/1/2023","NT","camera_issued","speed_fines","Unknown",199,"3/31/2023","Mobile Camera","65 and over"
2023,"3/1/2023","NT","police_issued","speed_fines","Unknown",14,"3/31/2023","Police issued","65 and over"
2023,"3/1/2023","NT","camera_issued","speed_fines","Unknown",70,"3/31/2023","Red light Camera","65 and over"
2023,"3/1/2023","NT","camera_issued","speed_fines","Unknown",63,"3/31/2023","Mobile Camera","Unknown"
2023,"3/1/2023","NT","camera_issued","speed_fines","Unknown",25,"3/31/2023","Red light Camera","Unknown"
2023,"3/1/2023","SA","camera_issued","speed_fines","Unknown",0,"3/31/2023","Fixed Camera","0-16"
2023,"3/1/2023","SA","camera_issued","speed_fines","Unknown",0,"3/31/2023","Mobile Camera","0-16"
2023,"3/1/2023","SA","Other","speed_fines","Unknown",0,"3/31/2023","Other","0-16"
2023,"3/1/2023","SA","police_issued","speed_fines","Unknown",0,"3/31/2023","Police issued","0-16"
2023,"3/1/2023","SA","camera_issued","speed_fines","Unknown",592,"3/31/2023","Fixed Camera","17-25"
2023,"3/1/2023","SA","camera_issued","speed_fines","Unknown",882,"3/31/2023","Mobile Camera","17-25"
2023,"3/1/2023","SA","Other","speed_fines","Unknown",0,"3/31/2023","Other","17-25"
2023,"3/1/2023","SA","police_issued","speed_fines","Unknown",771,"3/31/2023","Police issued","17-25"
2023,"3/1/2023","SA","camera_issued","speed_fines","Unknown",1585,"3/31/2023","Fixed Camera","26-39"
2023,"3/1/2023","SA","camera_issued","speed_fines","Unknown",2410,"3/31/2023","Mobile Camera","26-39"
2023,"3/1/2023","SA","Other","speed_fines","Unknown",0,"3/31/2023","Other","26-39"
2023,"3/1/2023","SA","police_issued","speed_fines","Unknown",1425,"3/31/2023","Police issued","26-39"
2023,"3/1/2023","SA","camera_issued","speed_fines","Unknown",2808,"3/31/2023","Fixed Camera","40-64"
2023,"3/1/2023","SA","camera_issued","speed_fines","Unknown",4072,"3/31/2023","Mobile Camera","40-64"
2023,"3/1/2023","SA","Other","speed_fines","Unknown",1,"3/31/2023","Other","40-64"
2023,"3/1/2023","SA","police_issued","speed_fines","Unknown",1725,"3/31/2023","Police issued","40-64"
2023,"3/1/2023","SA","camera_issued","speed_fines","Unknown",1118,"3/31/2023","Fixed Camera","65 and over"
2023,"3/1/2023","SA","camera_issued","speed_fines","Unknown",1104,"3/31/2023","Mobile Camera","65 and over"
2023,"3/1/2023","SA","Other","speed_fines","Unknown",0,"3/31/2023","Other","65 and over"
2023,"3/1/2023","SA","police_issued","speed_fines","Unknown",447,"3/31/2023","Police issued","65 and over"
2023,"3/1/2023","SA","camera_issued","speed_fines","Unknown",266,"3/31/2023","Fixed Camera","Unknown"
2023,"3/1/2023","SA","camera_issued","speed_fines","Unknown",228,"3/31/2023","Mobile Camera","Unknown"
2023,"3/1/2023","SA","Other","speed_fines","Unknown",0,"3/31/2023","Other","Unknown"
2023,"3/1/2023","SA","police_issued","speed_fines","Unknown",4,"3/31/2023","Police issued","Unknown"
2023,"3/1/2023","TAS","police_issued","speed_fines","Unknown",0,"3/31/2023","Police issued","0-16"
2023,"3/1/2023","TAS","camera_issued","speed_fines","Unknown",319,"3/31/2023","Fixed or mobile Camera","17-25"
2023,"3/1/2023","TAS","police_issued","speed_fines","Unknown",301,"3/31/2023","Police issued","17-25"
2023,"3/1/2023","TAS","camera_issued","speed_fines","Unknown",860,"3/31/2023","Fixed or mobile Camera","26-39"
2023,"3/1/2023","TAS","police_issued","speed_fines","Unknown",517,"3/31/2023","Police issued","26-39"
2023,"3/1/2023","TAS","camera_issued","speed_fines","Unknown",1118,"3/31/2023","Fixed or mobile Camera","40-64"
2023,"3/1/2023","TAS","police_issued","speed_fines","Unknown",640,"3/31/2023","Police issued","40-64"
2023,"3/1/2023","TAS","camera_issued","speed_fines","Unknown",434,"3/31/2023","Fixed or mobile Camera","65 and over"
2023,"3/1/2023","TAS","police_issued","speed_fines","Unknown",181,"3/31/2023","Police issued","65 and over"
2023,"3/1/2023","TAS","police_issued","speed_fines","Unknown",2,"3/31/2023","Police issued","Unknown"
2023,"3/1/2023","VIC","camera_issued","speed_fines","Inner Regional Australia",157,"3/31/2023","Fixed Camera","17-25"
2023,"3/1/2023","VIC","camera_issued","speed_fines","Inner Regional Australia",582,"3/31/2023","Mobile Camera","17-25"
2023,"3/1/2023","VIC","police_issued","speed_fines","Inner Regional Australia",731,"3/31/2023","Police issued","17-25"
2023,"3/1/2023","VIC","camera_issued","speed_fines","Inner Regional Australia",741,"3/31/2023","Fixed Camera","26-39"
2023,"3/1/2023","VIC","camera_issued","speed_fines","Inner Regional Australia",2056,"3/31/2023","Mobile Camera","26-39"
2023,"3/1/2023","VIC","police_issued","speed_fines","Inner Regional Australia",1408,"3/31/2023","Police issued","26-39"
2023,"3/1/2023","VIC","camera_issued","speed_fines","Inner Regional Australia",1171,"3/31/2023","Fixed Camera","40-64"
2023,"3/1/2023","VIC","camera_issued","speed_fines","Inner Regional Australia",3505,"3/31/2023","Mobile Camera","40-64"
2023,"3/1/2023","VIC","police_issued","speed_fines","Inner Regional Australia",1764,"3/31/2023","Police issued","40-64"
2023,"3/1/2023","VIC","camera_issued","speed_fines","Inner Regional Australia",546,"3/31/2023","Fixed Camera","65 and over"
2023,"3/1/2023","VIC","camera_issued","speed_fines","Inner Regional Australia",1632,"3/31/2023","Mobile Camera","65 and over"
2023,"3/1/2023","VIC","police_issued","speed_fines","Inner Regional Australia",474,"3/31/2023","Police issued","65 and over"
2023,"3/1/2023","VIC","camera_issued","speed_fines","Inner Regional Australia",899,"3/31/2023","Fixed Camera","Unknown"
2023,"3/1/2023","VIC","camera_issued","speed_fines","Inner Regional Australia",1923,"3/31/2023","Mobile Camera","Unknown"
2023,"3/1/2023","VIC","police_issued","speed_fines","Inner Regional Australia",1,"3/31/2023","Police issued","Unknown"
2023,"3/1/2023","VIC","police_issued","speed_fines","Major Cities of Australia",1,"3/31/2023","Police issued","0-16"
2023,"3/1/2023","VIC","camera_issued","speed_fines","Major Cities of Australia",2302,"3/31/2023","Fixed Camera","17-25"
2023,"3/1/2023","VIC","camera_issued","speed_fines","Major Cities of Australia",2060,"3/31/2023","Mobile Camera","17-25"
2023,"3/1/2023","VIC","police_issued","speed_fines","Major Cities of Australia",932,"3/31/2023","Police issued","17-25"
2023,"3/1/2023","VIC","camera_issued","speed_fines","Major Cities of Australia",9321,"3/31/2023","Fixed Camera","26-39"
2023,"3/1/2023","VIC","camera_issued","speed_fines","Major Cities of Australia",9294,"3/31/2023","Mobile Camera","26-39"
2023,"3/1/2023","VIC","police_issued","speed_fines","Major Cities of Australia",1740,"3/31/2023","Police issued","26-39"
2023,"3/1/2023","VIC","camera_issued","speed_fines","Major Cities of Australia",16204,"3/31/2023","Fixed Camera","40-64"
2023,"3/1/2023","VIC","camera_issued","speed_fines","Major Cities of Australia",15282,"3/31/2023","Mobile Camera","40-64"
2023,"3/1/2023","VIC","police_issued","speed_fines","Major Cities of Australia",2072,"3/31/2023","Police issued","40-64"
2023,"3/1/2023","VIC","camera_issued","speed_fines","Major Cities of Australia",4903,"3/31/2023","Fixed Camera","65 and over"
2023,"3/1/2023","VIC","camera_issued","speed_fines","Major Cities of Australia",4603,"3/31/2023","Mobile Camera","65 and over"
2023,"3/1/2023","VIC","police_issued","speed_fines","Major Cities of Australia",367,"3/31/2023","Police issued","65 and over"
2023,"3/1/2023","VIC","camera_issued","speed_fines","Major Cities of Australia",10282,"3/31/2023","Fixed Camera","Unknown"
2023,"3/1/2023","VIC","camera_issued","speed_fines","Major Cities of Australia",7568,"3/31/2023","Mobile Camera","Unknown"
2023,"3/1/2023","VIC","police_issued","speed_fines","Major Cities of Australia",2,"3/31/2023","Police issued","Unknown"
2023,"3/1/2023","VIC","camera_issued","speed_fines","Outer Regional Australia",1,"3/31/2023","Fixed Camera","17-25"
2023,"3/1/2023","VIC","camera_issued","speed_fines","Outer Regional Australia",77,"3/31/2023","Mobile Camera","17-25"
2023,"3/1/2023","VIC","police_issued","speed_fines","Outer Regional Australia",186,"3/31/2023","Police issued","17-25"
2023,"3/1/2023","VIC","camera_issued","speed_fines","Outer Regional Australia",17,"3/31/2023","Fixed Camera","26-39"
2023,"3/1/2023","VIC","camera_issued","speed_fines","Outer Regional Australia",326,"3/31/2023","Mobile Camera","26-39"
2023,"3/1/2023","VIC","police_issued","speed_fines","Outer Regional Australia",405,"3/31/2023","Police issued","26-39"
2023,"3/1/2023","VIC","camera_issued","speed_fines","Outer Regional Australia",22,"3/31/2023","Fixed Camera","40-64"
2023,"3/1/2023","VIC","camera_issued","speed_fines","Outer Regional Australia",579,"3/31/2023","Mobile Camera","40-64"
2023,"3/1/2023","VIC","police_issued","speed_fines","Outer Regional Australia",469,"3/31/2023","Police issued","40-64"
2023,"3/1/2023","VIC","camera_issued","speed_fines","Outer Regional Australia",9,"3/31/2023","Fixed Camera","65 and over"
2023,"3/1/2023","VIC","camera_issued","speed_fines","Outer Regional Australia",345,"3/31/2023","Mobile Camera","65 and over"
2023,"3/1/2023","VIC","police_issued","speed_fines","Outer Regional Australia",123,"3/31/2023","Police issued","65 and over"
2023,"3/1/2023","VIC","camera_issued","speed_fines","Outer Regional Australia",18,"3/31/2023","Fixed Camera","Unknown"
2023,"3/1/2023","VIC","camera_issued","speed_fines","Outer Regional Australia",360,"3/31/2023","Mobile Camera","Unknown"
2023,"3/1/2023","VIC","police_issued","speed_fines","Outer Regional Australia",1,"3/31/2023","Police issued","Unknown"
2023,"3/1/2023","VIC","police_issued","speed_fines","Remote Australia",3,"3/31/2023","Police issued","17-25"
2023,"3/1/2023","VIC","police_issued","speed_fines","Remote Australia",8,"3/31/2023","Police issued","26-39"
2023,"3/1/2023","VIC","police_issued","speed_fines","Remote Australia",4,"3/31/2023","Police issued","40-64"
2023,"3/1/2023","VIC","police_issued","speed_fines","Remote Australia",2,"3/31/2023","Police issued","65 and over"
2023,"3/1/2023","VIC","camera_issued","speed_fines","Unknown",58,"3/31/2023","Fixed Camera","17-25"
2023,"3/1/2023","VIC","camera_issued","speed_fines","Unknown",54,"3/31/2023","Mobile Camera","17-25"
2023,"3/1/2023","VIC","police_issued","speed_fines","Unknown",4,"3/31/2023","Police issued","17-25"
2023,"3/1/2023","VIC","camera_issued","speed_fines","Unknown",203,"3/31/2023","Fixed Camera","26-39"
2023,"3/1/2023","VIC","camera_issued","speed_fines","Unknown",169,"3/31/2023","Mobile Camera","26-39"
2023,"3/1/2023","VIC","police_issued","speed_fines","Unknown",19,"3/31/2023","Police issued","26-39"
2023,"3/1/2023","VIC","camera_issued","speed_fines","Unknown",333,"3/31/2023","Fixed Camera","40-64"
2023,"3/1/2023","VIC","camera_issued","speed_fines","Unknown",244,"3/31/2023","Mobile Camera","40-64"
2023,"3/1/2023","VIC","police_issued","speed_fines","Unknown",26,"3/31/2023","Police issued","40-64"
